iso3,countryname,genero,age,Fruits (g/day),Non-starchy vegetables (g/day),Beans and legumes (g/day),Unprocessed red meats (g/day),Sugar-sweetened beverages (g/day),Total Protein (g/day)
MDA,Republic of Moldova,MALE,22,1.659850972972973,1.7760040786240783,0.6748598501228501,0.5531317518427519,4.207176117936118,2.0104192972972976
MDA,Republic of Moldova,MALE,27,59.88391175,71.26566175,23.648738166666664,19.529825666666667,9974.067023333333,70.03536474999999
MDA,Republic of Moldova,MALE,32,63.612236249999995,81.94277183333332,24.536059749999996,20.045980333333333,86.69690391666666,71.25858633333333
MDA,Republic of Moldova,MALE,37,66.84994283333334,91.11031600000001,24.616731583333333,20.2714605,68.66449291666666,71.59363175
MDA,Republic of Moldova,MALE,42,69.2208755,98.21618916666667,25.83955933333333,20.242127749999998,56.46088925,71.56977716666667
MDA,Republic of Moldova,MALE,47,70.66599900000001,102.99900183333334,26.05054083333333,19.985545000000005,47.615097666666664,5840.841871333333
MDA,Republic of Moldova,MALE,52,71.16066608333334,105.38384749999999,26.79812633333333,19.515172749999998,40.85522525,70.20402966666666
MDA,Republic of Moldova,MALE,57,70.83221883333334,105.68111583333332,27.712250833333332,18.909989833333334,35.447417333333334,69.27747341666667
MDA,Republic of Moldova,MALE,62,69.76960824999999,104.10042666666665,28.705800249999996,18.186774416666665,31.757398416666664,68.21619533333333
MDA,Republic of Moldova,MALE,67,68.08374783333333,100.93842666666667,29.460676083333336,17.410134583333335,28.774416416666668,66.96801816666665
MDA,Republic of Moldova,MALE,72,65.92810225,96.54193425,30.227153416666667,16.553832583333335,26.21004591666667,66.02946274999998
MDA,Republic of Moldova,MALE,77,63.36375291666667,91.40704858333334,31.730369833333338,15.686149999999998,24.798933333333338,64.56558108333333
MDA,Republic of Moldova,MALE,82,60.56525341666667,85.83820291666667,32.92708808333334,14.81683025,23.618039750000005,63.50239316666667
MDA,Republic of Moldova,MALE,87,57.52274724999999,80.05787649999999,33.78135258333334,13.945472583333334,22.904849499999997,61.9601965
MDA,Republic of Moldova,MALE,92,54.417691583333344,74.19865991666667,34.81379391666666,13.135261,22.48775175,60.80662466666667
MDG,Madagascar,MALE,22,3.307136584766585,5.089301375921376,0.5278870515970516,1.076206321867322,6.8285243243243245,1.6245046142506143
MDG,Madagascar,MALE,27,121.67916150000002,182.9994475,18.133991666666667,38.03929941666667,215.6458275,56.17402741666667
MDG,Madagascar,MALE,32,130.00991316666668,191.42778166666665,18.339472416666666,39.53953683333334,197.47512333333336,56.77176799999999
MDG,Madagascar,MALE,37,136.09201625,197.37615083333336,18.518935083333332,40.97936216666667,182.35192125000003,57.575643833333324
MDG,Madagascar,MALE,42,139.55979416666665,200.75244333333333,18.701577916666665,42.30952008333333,168.04682,57.928673249999996
MDG,Madagascar,MALE,47,140.4686366666667,201.81343833333335,18.8825265,43.54924058333333,156.94173441666663,58.08516966666667
MDG,Madagascar,MALE,52,139.08869333333334,15626.744245,19.071818750000002,44.737894583333336,148.43210874999997,58.15904716666666
MDG,Madagascar,MALE,57,135.7102700833333,198.02059333333332,19.26765408333333,45.87868025,141.25505541666666,58.19419341666666
MDG,Madagascar,MALE,62,130.81921816666667,193.8258125,19.46411791666667,46.98297258333333,134.66822275,58.22856358333333
MDG,Madagascar,MALE,67,124.73341975,188.54382833333332,19.638236583333338,48.02508500000001,128.15003875000002,58.118607833333336
MDG,Madagascar,MALE,72,117.86198891666665,182.46657833333333,19.80893216666667,48.97400483333334,124.61599683333334,5335.458081666668
MDG,Madagascar,MALE,77,110.49797024999998,16596.516299166666,19.974324749999997,49.977301583333336,121.94896883333331,57.641775749999994
MDG,Madagascar,MALE,82,102.92552133333332,169.2736825,20.13289041666667,51.00717566666666,119.94999758333334,57.21650525000001
MDG,Madagascar,MALE,87,95.33575308333333,162.55219083333336,20.25071625,51.99431983333333,119.92605433333334,4774.323014833332
MDG,Madagascar,MALE,92,87.8592365,155.8485375,20.338895416666666,53.025928,123.19720158333332,56.478124916666665
MDV,Maldives,MALE,22,3.0464966240786238,2.177059221130221,0.28818614594594594,0.4582090024570025,7.85934108108108,3.256370122850123
MDV,Maldives,MALE,27,102.24681274999999,75.29929358333334,9.715575958333334,14.455355416666665,212.2780041666667,111.19327333333335
MDV,Maldives,MALE,32,102.02777108333333,76.79812483333333,9.834799391666667,13.45849566666667,167.524535,111.70888666666667
MDV,Maldives,MALE,37,102.00298674999999,77.96132283333334,10.080829974999999,12.586580533333333,133.90481583333334,111.7539175
MDV,Maldives,MALE,42,101.90024558333334,78.62397316666666,10.419526308333333,11.828080608333336,109.22053799999999,111.59005833333335
MDV,Maldives,MALE,47,101.64807825000001,78.79636375,10.831790033333332,11.172398083333333,91.11773941666667,111.41076583333331
MDV,Maldives,MALE,52,101.19233791666666,78.49255558333334,11.304279083333332,10.603379875,77.670138,110.6835225
MDV,Maldives,MALE,57,100.51906691666666,77.74699658333334,11.830795333333334,10.112075808333335,67.54804033333333,109.62436333333333
MDV,Maldives,MALE,62,99.62810316666666,76.67048133333333,12.405395833333332,9.678988924999999,59.84008699999999,9172.123139166664
MDV,Maldives,MALE,67,98.52710216666668,75.28199266666667,13.034386083333336,9.297305341666668,53.918679583333336,107.53686500000002
MDV,Maldives,MALE,72,97.29127258333334,73.69111433333332,13.706428500000001,8.968156958333333,49.40016658333332,106.31639583333333
MDV,Maldives,MALE,77,95.92153833333333,71.96989441666666,14.407080583333332,8.677743566666665,46.10229558333334,105.139705
MDV,Maldives,MALE,82,94.49470183333334,70.216786,15.13615191666667,8.427768525,43.8204485,103.33896525
MDV,Maldives,MALE,87,92.99898216666668,68.48243683333332,15.881942833333332,8.211487783333334,42.469967749999995,102.44685983333333
MDV,Maldives,MALE,92,91.48906183333332,66.811349,16.641689333333332,8.030003658333333,42.01674083333333,101.21008558333334
MEX,Mexico,MALE,22,3.621667525798525,3.4337646928746937,1.905189909090909,1.196869167076167,18.129454373464373,1.691106081081081
MEX,Mexico,MALE,27,126.69810583333333,119.23125083333333,64.19194483333332,40.52745341666667,572.5464708333333,58.422893750000014
MEX,Mexico,MALE,32,131.14471583333332,121.75877083333332,63.90474274999999,40.38555941666667,527.4650091666666,59.1623135
MEX,Mexico,MALE,37,135.22501166666666,123.88056416666666,63.83259858333334,40.239127249999996,484.4589624999999,59.61083266666666
MEX,Mexico,MALE,42,138.4037958333333,125.66755833333336,63.96252949999999,40.10108158333333,445.2310374999999,59.82719291666667
MEX,Mexico,MALE,47,140.68025166666666,127.131265,64.27878341666667,39.97794225,409.99296083333326,59.83747558333334
MEX,Mexico,MALE,52,141.94379416666666,128.2764333333333,64.8308955,39.88009591666667,30075.046622500002,59.68908191666666
MEX,Mexico,MALE,57,142.31066416666667,129.17426166666664,65.55375116666666,39.82484208333333,350.57534333333336,59.40319974999999
MEX,Mexico,MALE,62,141.79901416666667,129.7657025,66.37677883333335,39.79677816666667,325.7043683333334,59.000517416666675
MEX,Mexico,MALE,67,140.57465333333332,10604.914999166667,67.29959875,39.79783366666667,25140.800671666668,58.517870249999994
MEX,Mexico,MALE,72,138.75291416666667,9488.138910833333,68.28934149999999,39.84958783333334,284.22050083333335,57.952958083333336
MEX,Mexico,MALE,77,136.44821250000004,130.70153666666667,69.36858891666667,39.909742666666666,267.727275,4881.267887999999
MEX,Mexico,MALE,82,11946.95172,130.93200666666664,70.40334449999999,40.074922,254.32093666666665,56.70060533333333
MEX,Mexico,MALE,87,130.651735,131.2509041666667,71.41107566666666,40.249530583333325,243.7265975,56.048749333333326
MEX,Mexico,MALE,92,127.371405,131.63905083333336,72.39595966666667,40.48523791666667,235.92632250000005,55.38080349999999
MHL,Marshall Islands,MALE,22,2.985484412776413,4.590483095823096,0.26757374570024567,2.4077789312039313,5.249372481572482,2.227084073710074
MHL,Marshall Islands,MALE,27,99.93709349999999,157.51175249999997,8.874937216666668,74.89931158333333,142.242635,75.85757391666667
MHL,Marshall Islands,MALE,32,99.77975391666666,160.51554333333334,9.037951791666666,70.56210175000001,111.79157333333335,76.17558291666667
MHL,Marshall Islands,MALE,37,99.62852783333334,163.31409916666667,9.215306358333333,65.304075,89.85464616666665,76.113411
MHL,Marshall Islands,MALE,42,99.70131633333334,164.66056666666668,9.589447900000001,61.9525535,73.26026333333333,76.01431533333334
MHL,Marshall Islands,MALE,47,99.43529633333334,165.4036616666667,10.081981941666664,58.23772016666667,61.038293583333335,75.79962666666667
MHL,Marshall Islands,MALE,52,99.47718316666665,165.7778075,10.471033791666668,55.74077316666666,52.13595608333335,75.27727883333333
MHL,Marshall Islands,MALE,57,98.10062133333334,162.87090416666663,10.804973949999999,52.393075,44.8258645,74.77739025000001
MHL,Marshall Islands,MALE,62,97.58275058333334,13372.363826666668,11.272931250000001,50.03532150000001,39.63825791666667,74.07510124999999
MHL,Marshall Islands,MALE,67,96.19279483333334,157.70332916666663,11.92076516666667,48.301787,36.1171015,73.29853699999998
MHL,Marshall Islands,MALE,72,95.44084391666665,155.3452275,12.6060805,46.887079333333325,32.730370666666666,72.33209366666668
MHL,Marshall Islands,MALE,77,93.58615558333332,149.67959083333332,13.166824916666668,45.29388874999999,30.862685916666667,71.73250766666668
MHL,Marshall Islands,MALE,82,92.70921550000001,147.26097833333333,13.823325166666665,43.65771999999999,29.51376491666667,70.44741758333332
MHL,Marshall Islands,MALE,87,91.20014233333335,143.73477666666665,14.568261833333331,42.73019033333335,28.55159858333333,69.79204700000001
MHL,Marshall Islands,MALE,92,89.39210500000002,139.49539916666666,15.228328249999999,41.92871858333333,27.86527225,68.84495358333334
MKD,The Former Yugoslav Republic of Macedonia,MALE,22,2.0727105626535627,2.6993254742014745,0.17201557272727275,131.55970089189188,6.346060417690418,2.129136963144963
MKD,The Former Yugoslav Republic of Macedonia,MALE,27,74.81236258333333,108.38537583333336,6.048481058333333,53.754869583333324,167.33376166666667,73.98995083333334
MKD,The Former Yugoslav Republic of Macedonia,MALE,32,79.47084416666667,10800.720701666667,6.088336466666668,55.28847175000001,130.94475333333332,75.2673665
MKD,The Former Yugoslav Republic of Macedonia,MALE,37,83.48087075000001,138.68925166666665,6.364965908333333,56.20457999999999,104.44754283333333,75.42616658333334
MKD,The Former Yugoslav Republic of Macedonia,MALE,42,86.42889216666667,149.60624749999997,6.432267258333334,55.763111749999986,85.4440575,75.27175783333333
MKD,The Former Yugoslav Republic of Macedonia,MALE,47,88.22645058333335,156.94459333333333,6.570233541666667,55.01161150000001,71.61026125000001,74.75439708333333
MKD,The Former Yugoslav Republic of Macedonia,MALE,52,88.87352499999999,160.69001666666665,6.761793616666666,54.0455045,61.36732408333334,74.19381841666667
MKD,The Former Yugoslav Republic of Macedonia,MALE,57,88.47027333333331,161.09691416666666,7.0220164416666675,52.361873749999994,53.63073466666666,73.18113458333333
MKD,The Former Yugoslav Republic of Macedonia,MALE,62,87.15102641666668,158.61505083333333,7.181044383333334,50.69359275,47.76589450000001,72.10697375000001
MKD,The Former Yugoslav Republic of Macedonia,MALE,67,85.02318441666667,153.79809083333336,7.449744666666667,47.98055333333334,43.26049525,70.92388275
MKD,The Former Yugoslav Republic of Macedonia,MALE,72,82.27928933333335,147.14716333333334,7.866809925000001,45.71147908333333,39.85572241666667,69.53035924999999
MKD,The Former Yugoslav Republic of Macedonia,MALE,77,79.07705058333333,139.26128583333335,8.036149391666667,43.15143416666667,37.36244766666667,68.04569941666668
MKD,The Former Yugoslav Republic of Macedonia,MALE,82,75.53738083333333,130.6228975,8.35437115,40.935364750000005,35.62098258333334,66.75402458333333
MKD,The Former Yugoslav Republic of Macedonia,MALE,87,71.84008783333333,121.77381833333334,8.609930525,39.30983175000001,34.529038500000006,65.46479041666667
MKD,The Former Yugoslav Republic of Macedonia,MALE,92,67.94725041666668,9466.791283333332,8.828988216666666,36.367499583333334,34.04024691666667,63.996316500000006
MLI,Mali,MALE,22,3.2472071769041775,3.307166044226044,0.46756433169533174,0.7994763513513513,7.025656461916463,2.1356148673218676
MLI,Mali,MALE,27,119.45904666666667,118.94604916666668,16.044154083333332,28.261802333333325,223.74004000000002,73.62556841666667
MLI,Mali,MALE,32,127.59316216666666,124.43014999999998,16.206531916666666,29.35954616666667,204.15043666666668,74.53655925
MLI,Mali,MALE,37,133.57428074999999,128.29308166666667,16.36574033333333,1568.4550041666664,188.8034491666667,75.226879
MLI,Mali,MALE,42,136.99296916666665,130.50163916666665,16.528611166666668,31.433010499999998,174.42449175000002,76.04882116666666
MLI,Mali,MALE,47,16820.72275916667,131.19809666666666,16.682471083333333,32.362315083333336,163.3836345833333,76.15314916666667
MLI,Mali,MALE,52,136.5304416666667,10315.9190625,16.8332825,33.252806916666664,153.71466416666667,6725.864403166666
MLI,Mali,MALE,57,10241.791688166666,128.7247866666667,16.991844250000003,34.10289383333333,145.42033324999997,76.27169675
MLI,Mali,MALE,62,128.3829835,125.96225416666665,17.154590416666668,34.92378050000001,9917.376623833334,76.30029491666669
MLI,Mali,MALE,67,122.41372150000001,122.51236916666669,17.307645500000003,35.66024275,132.81645591666668,75.84441816666667
MLI,Mali,MALE,72,115.67278441666666,118.52666583333331,17.46730816666667,36.43519358333334,129.09754808333332,75.76896525
MLI,Mali,MALE,77,108.40619450000001,114.26479583333334,17.613834750000002,37.08992158333333,17046.344716916665,75.10290141666668
MLI,Mali,MALE,82,100.98264725000001,109.946845,17.722254,37.81811425,124.27544491666669,74.82625449999999
MLI,Mali,MALE,87,93.50600541666667,105.62617883333333,17.826929833333335,38.526439833333335,124.05140141666665,74.53479958333334
MLI,Mali,MALE,92,86.24230925,101.3111885,17.916938166666668,4701.847695583333,125.82265066666666,73.83337475
MLT,Malta,MALE,22,2.0738799238329237,1.6535657174447176,0.33797862653562655,2.2123665159705164,9.02230968058968,2.5178976977886975
MLT,Malta,MALE,27,80.30103933333334,65.46710975,12.294490333333334,78.88894025,281.21323916666665,87.93384416666667
MLT,Malta,MALE,32,91.28740633333332,74.53734324999999,13.090673249999996,81.86444083333333,254.80893166666667,89.71190058333333
MLT,Malta,MALE,37,102.211636,82.65531908333334,13.83679875,83.96654249999999,229.30976916666668,90.8534915
MLT,Malta,MALE,42,112.42368833333335,89.361732,14.50539275,85.29872458333334,205.883005,91.52589183333333
MLT,Malta,MALE,47,121.49535916666667,94.53656458333334,15.093358333333335,85.94380316666667,184.76406166666666,91.81202566666667
MLT,Malta,MALE,52,129.22438083333336,98.11150166666668,15.624497666666665,86.05443324999999,165.84898333333334,91.76741358333332
MLT,Malta,MALE,57,135.4876775,100.16324058333335,16.081574916666668,85.70801416666666,149.05441083333332,91.46534099999998
MLT,Malta,MALE,62,140.19409,100.804802,16.488692500000003,84.98100466666666,134.21319333333335,90.95193791666667
MLT,Malta,MALE,67,143.371025,100.242165,16.81482175,83.90709558333334,121.10752808333332,90.28904841666666
MLT,Malta,MALE,72,145.18237000000002,98.69930958333333,17.0947735,82.62560858333333,109.64840158333334,89.48239633333333
MLT,Malta,MALE,77,145.74082750000002,96.37987916666667,17.328630833333335,81.213712,99.94341675,88.5943775
MLT,Malta,MALE,82,145.13501000000005,93.50512941666666,17.4635115,79.67261325,91.90289358333332,87.63862925000001
MLT,Malta,MALE,87,11697.202381666668,90.25802233333336,17.538273833333335,78.16220658333334,85.25104091666667,86.62961883333332
MLT,Malta,MALE,92,141.1005625,86.82391816666666,17.552308000000004,76.577455,79.8708605,85.61303266666665
MMR,Myanmar,MALE,22,2.5242619901719903,3.2694199999999998,0.4408898058968059,1.3488417960687957,5.468400221130221,2.219491171990172
MMR,Myanmar,MALE,27,84.69554041666666,113.12225000000001,14.603543333333334,41.951646000000004,146.06206916666665,75.44849074999999
MMR,Myanmar,MALE,32,84.50383683333334,10233.355335833334,14.980732416666664,39.64475608333333,115.65622833333333,75.70596758333333
MMR,Myanmar,MALE,37,84.49448775,10093.481385,15.41572158333333,36.982557166666666,92.51351883333332,75.84372524999999
MMR,Myanmar,MALE,42,84.42509016666666,118.11863166666666,15.786989166666666,34.512862999999996,75.40957441666666,75.78122583333332
MMR,Myanmar,MALE,47,84.2221415,118.34813416666664,16.142130750000003,32.48080058333333,62.70212874999999,75.45508008333333
MMR,Myanmar,MALE,52,83.847991,117.880835,17.0332735,30.865880500000003,53.656700083333334,74.86485300000002
MMR,Myanmar,MALE,57,83.323239,116.78058416666666,17.551843666666667,28.983937416666667,46.56266283333333,74.69504358333334
MMR,Myanmar,MALE,62,82.61167875000001,115.12373000000002,18.808686583333337,28.333910666666664,41.330095750000005,74.01458550000001
MMR,Myanmar,MALE,67,81.74812291666666,113.03219333333334,19.680415749999998,27.048954583333327,37.24959041666666,73.21316916666667
MMR,Myanmar,MALE,72,80.73547383333333,110.62120666666668,21.01898033333333,26.282423333333337,34.19473866666667,72.04850200000001
MMR,Myanmar,MALE,77,79.59727533333333,108.04111083333332,22.021282749999997,25.326723833333332,31.829710833333333,71.42196166666666
MMR,Myanmar,MALE,82,78.38906641666667,105.28678283333333,22.95182058333334,24.422442999999998,30.623674250000004,70.37985291666665
MMR,Myanmar,MALE,87,77.14033583333334,102.58098075000002,24.03918441666666,24.03861066666667,29.42996858333333,69.69478358333333
MMR,Myanmar,MALE,92,75.87791291666667,99.98697141666668,24.709162249999995,23.307401416666668,29.10302991666667,68.8475795
MNE,Montenegro,MALE,22,2.651639690417691,2.2897117469287465,0.5781541842751843,1.9390513538083536,335.93816800982796,2.4327317027027022
MNE,Montenegro,MALE,27,95.75527433333333,91.78296966666665,20.041313666666664,68.45940974999999,104.17171233333335,84.62379125
MNE,Montenegro,MALE,32,101.78852091666668,105.5519875,20.52360991666667,70.30110108333334,81.56000708333332,86.21034558333334
MNE,Montenegro,MALE,37,106.94950666666666,117.46240166666666,21.034760583333334,71.09943324999999,65.22281908333333,86.24320216666666
MNE,Montenegro,MALE,42,110.77015750000002,126.72427083333334,21.5958175,70.93325791666666,53.33587258333333,86.32527608333334
MNE,Montenegro,MALE,47,113.07421000000001,132.85454083333335,22.205748749999998,69.95980208333333,44.70397166666667,86.04903608333335
MNE,Montenegro,MALE,52,113.85185666666666,136.018765,22.869041499999998,68.37200225,38.32058791666666,84.89118133333334
MNE,Montenegro,MALE,57,113.21374750000001,136.37777333333335,23.59914025,66.28521775,2786.05090375,84.18351500000001
MNE,Montenegro,MALE,62,111.42722416666668,134.2787375,24.40161358333333,63.79303691666666,29.96711808333333,82.7705815
MNE,Montenegro,MALE,67,108.6562,130.16107583333334,25.250826333333332,60.93701191666668,27.150498583333334,81.38614975
MNE,Montenegro,MALE,72,105.01979833333333,124.61396166666668,26.17675325,57.950329416666676,25.020882,79.90006191666667
MNE,Montenegro,MALE,77,100.84942841666668,117.94485250000001,27.097588166666668,54.9372935,23.432750083333335,78.14601175
MNE,Montenegro,MALE,82,96.30084141666669,110.57245416666666,28.05981725,51.93677866666666,22.327026416666666,76.48269775000001
MNE,Montenegro,MALE,87,91.51271058333333,103.05390083333333,28.980068749999997,49.00692016666667,21.64741383333333,74.825653
MNE,Montenegro,MALE,92,86.55661774999999,95.39533566666667,29.811560333333336,3873.4005309166664,21.322783916666666,73.62985916666668
MNG,Mongolia,MALE,22,1.287572624078624,3.7307796805896807,0.46772759213759213,1.1308840122850123,6.121034963144962,3.230201842751843
MNG,Mongolia,MALE,27,46.44872375,149.68523499999998,16.218774083333333,40.26272600000001,161.48299833333334,112.03275583333334
MNG,Mongolia,MALE,32,49.36350408333334,172.14735499999998,16.85091183333333,40.83749025000001,126.4253425,113.86279833333332
MNG,Mongolia,MALE,37,51.849166000000004,191.64589250000003,16.983865083333338,40.94661825,100.97326291666666,114.56875000000001
MNG,Mongolia,MALE,42,53.688964166666665,206.7109325,17.428287666666666,41.189792249999996,82.53574625,114.47663250000001
MNG,Mongolia,MALE,47,54.80069508333333,216.88103666666666,18.385803666666668,40.56694341666667,69.09065141666666,113.8373775
MNG,Mongolia,MALE,52,55.20971775,222.04918083333334,18.78579516666667,40.107717083333334,4946.696767083334,112.67535583333331
MNG,Mongolia,MALE,57,54.933628999999996,222.70802,19.137117166666666,38.501715999999995,51.77310908333334,111.31354750000003
MNG,Mongolia,MALE,62,54.093460333333326,219.33857249999997,19.871188416666666,3050.8254721666667,46.111608749999995,109.75299749999999
MNG,Mongolia,MALE,67,52.76891933333334,212.60333333333332,20.53882225,35.56173425,41.78230425,107.25981583333333
MNG,Mongolia,MALE,72,51.05901433333333,203.4059516666667,21.295185999999998,33.57493275,38.459201916666665,9150.9504
MNG,Mongolia,MALE,77,49.09216116666667,192.51139,21.916916500000003,32.0606285,35.980707583333334,103.70673016666666
MNG,Mongolia,MALE,82,46.893972416666664,180.6066225,22.642161416666667,30.212549416666665,34.24681691666667,8789.455982416666
MNG,Mongolia,MALE,87,44.544214000000004,168.36119000000005,23.618187333333328,28.798256250000005,33.242966583333335,8300.712233166669
MNG,Mongolia,MALE,92,42.109599583333335,13548.856363333334,24.06251566666667,26.50585216666667,32.73698,97.691862
MOZ,Mozambique,MALE,22,4.02686058968059,4.5906435135135135,0.6393732874692875,0.6971890466830467,4.487098938574938,1.8570085429975427
MOZ,Mozambique,MALE,27,148.10330499999998,165.0545075,21.94880308333333,24.63860183333333,141.7771585,64.07711691666667
MOZ,Mozambique,MALE,32,158.22445000000002,14534.388880833334,22.195238083333336,25.593927833333336,130.418448,64.96921891666666
MOZ,Mozambique,MALE,37,13237.709595,178.03130750000003,22.430885999999997,26.52627166666667,120.31803691666668,65.64041875
MOZ,Mozambique,MALE,42,169.8381425,181.0724741666667,22.663367249999997,27.430732833333334,111.48293141666666,66.11146483333333
MOZ,Mozambique,MALE,47,170.97767916666666,182.022295,22.880956333333334,28.269055416666664,104.0647,66.42724558333335
MOZ,Mozambique,MALE,52,169.27062750000002,181.0693675,23.1113,29.054777916666666,97.85269308333334,66.5571245
MOZ,Mozambique,MALE,57,165.1974475,178.57953166666664,23.34826108333333,29.803883499999998,92.6296755,66.5740665
MOZ,Mozambique,MALE,62,159.21547166666667,174.79615,23.584915250000005,30.50334941666667,88.39425841666666,66.45511533333334
MOZ,Mozambique,MALE,67,151.84107583333332,14302.386963333332,23.79201791666667,31.176550249999995,84.80854441666666,66.23875075000001
MOZ,Mozambique,MALE,72,143.440605,164.59223500000002,23.988885333333332,31.846545333333328,82.3168205,65.95385925000001
MOZ,Mozambique,MALE,77,134.505953,158.74803333333335,24.178871666666666,32.50536949999999,80.53712275,65.63085383333333
MOZ,Mozambique,MALE,82,125.20880024999998,12114.008936666667,24.354342083333325,33.170645750000006,79.55064408333332,5327.325247916666
MOZ,Mozambique,MALE,87,116.03200958333333,146.59264833333336,24.507807083333333,33.78520358333333,79.61681366666667,64.83497500000001
MOZ,Mozambique,MALE,92,107.00349116666666,140.5589825,24.628407416666665,34.41311766666667,80.51847341666667,64.42057249999999
MRT,Mauritania,MALE,22,1.0793047567567569,3.400414275184275,0.37316194103194106,0.42482068402948403,13.44086371007371,2.0472736805896803
MRT,Mauritania,MALE,27,39.72297041666667,122.25788583333333,12.62828775,15.203366741666665,424.24629833333324,70.83995691666665
MRT,Mauritania,MALE,32,42.439041,127.90999916666668,12.904629583333334,15.468606808333336,390.3616716666666,71.5495885
MRT,Mauritania,MALE,37,44.41654025,11087.1661825,13.172415250000002,16.247315866666668,359.4604016666667,72.78510291666667
MRT,Mauritania,MALE,42,45.54394966666667,134.10868583333334,13.048072083333333,16.738849458333338,332.9327175,73.00993550000001
MRT,Mauritania,MALE,47,45.83151341666667,134.77943833333333,13.326892166666665,17.24887405833333,310.0986533333333,73.15311433333333
MRT,Mauritania,MALE,52,45.36717325,134.09509416666666,13.376291083333333,17.837036916666666,291.61721333333327,73.59654541666667
MRT,Mauritania,MALE,57,44.266214,132.22119999999998,13.591061750000001,18.25574108333333,276.36432833333333,73.29050891666667
MRT,Mauritania,MALE,62,42.65979216666667,10326.5589425,13.705546250000003,1284.3767222499998,263.9590733333333,73.19608108333333
MRT,Mauritania,MALE,67,40.66843325,125.87099916666665,13.661310416666666,19.13509833333333,38776.11481416666,72.99970691666665
MRT,Mauritania,MALE,72,38.39526375,121.82183583333331,14.070401583333334,19.474201833333336,245.82407166666667,72.93241825
MRT,Mauritania,MALE,77,36.00762958333333,117.49858833333332,13.9318685,19.67198925,240.20451666666665,72.37877533333334
MRT,Mauritania,MALE,82,33.54433433333333,113.0573375,13.97838875,20.12805725,237.19089999999997,72.26009108333334
MRT,Mauritania,MALE,87,31.084936916666663,108.60031916666668,14.246388250000003,20.688978666666667,237.63037416666668,71.53655241666667
MRT,Mauritania,MALE,92,28.66038941666667,104.17659575000003,14.238867249999998,20.762092833333334,239.92497166666666,71.11069616666666
MUS,Mauritius,MALE,22,2.2985093906633907,4.5027803685503685,1.4034938476658476,1.343369027027027,14.302734176904178,2.043732823095823
MUS,Mauritius,MALE,27,84.56210633333333,161.87863916666666,48.134126583333334,47.566159166666665,452.0275658333333,70.76916458333334
MUS,Mauritius,MALE,32,90.33551591666667,169.3596758333333,48.67352075,49.51044875,416.2541583333334,71.56937408333333
MUS,Mauritius,MALE,37,94.53890041666666,174.6337575,49.17100491666667,51.32245658333333,383.0160375,72.27335016666666
MUS,Mauritius,MALE,42,96.94789341666666,177.64371500000001,49.63429666666667,53.040372916666676,354.5616908333334,72.96035566666667
MUS,Mauritius,MALE,47,97.57382066666668,178.56984833333334,50.14648625,54.635481166666665,330.39189416666665,73.37849883333332
MUS,Mauritius,MALE,52,96.62386383333335,177.6642275,50.58931033333334,56.153812666666674,310.4052575,73.34685833333333
MUS,Mauritius,MALE,57,94.30908683333332,14396.52610666667,51.058397750000005,57.535243666666666,294.19545,73.41864966666667
MUS,Mauritius,MALE,62,90.91400591666667,171.44392333333334,51.50167833333333,58.86088566666667,280.9558675,73.31803074999999
MUS,Mauritius,MALE,67,86.70727683333332,166.78750333333332,52.025570833333326,60.04787825,270.1371083333333,73.17846608333333
MUS,Mauritius,MALE,72,81.92849425,161.44811166666665,52.50885025,61.235815083333335,261.5456941666667,72.68797758333334
MUS,Mauritius,MALE,77,76.80822541666667,155.68592499999997,52.85120175,62.3331485,255.63052083333332,72.41185441666667
